Datetime,Close
12-04-2016,34
13-04-2016,14
14-04-2016,13
15-04-2016,4
18-04-2016,21
19-04-2016,748
20-04-2016,598
21-04-2016,474
22-04-2016,69
25-04-2016,635
26-04-2016,620
27-04-2016,1234
28-04-2016,985
29-04-2016,89
02-05-2016,1392
03-05-2016,421
04-05-2016,1105
05-05-2016,1365
06-05-2016,1232
09-05-2016,1683
10-05-2016,68
11-05-2016,1098
12-05-2016,436
13-05-2016,22
16-05-2016,61
17-05-2016,220
18-05-2016,955
19-05-2016,188
20-05-2016,114
23-05-2016,55
24-05-2016,782
25-05-2016,1605
26-05-2016,96
27-05-2016,11
31-05-2016,870
01-06-2016,1544
02-06-2016,905
03-06-2016,1001
06-06-2016,692
07-06-2016,136
08-06-2016,104
09-06-2016,216
10-06-2016,251
13-06-2016,70
14-06-2016,510
15-06-2016,501
16-06-2016,201
17-06-2016,1850
20-06-2016,1860
21-06-2016,931
22-06-2016,100
23-06-2016,75
24-06-2016,125
27-06-2016,457
28-06-2016,943
29-06-2016,5364
30-06-2016,111
01-07-2016,743
05-07-2016,3062
06-07-2016,1766
07-07-2016,27
08-07-2016,1673
11-07-2016,38
12-07-2016,30
13-07-2016,17
14-07-2016,82
15-07-2016,111
18-07-2016,620
19-07-2016,462
20-07-2016,75
21-07-2016,37
22-07-2016,124
25-07-2016,910
26-07-2016,3720
27-07-2016,72
28-07-2016,90
29-07-2016,777
01-08-2016,51
02-08-2016,2682
03-08-2016,35380
04-08-2016,1540
05-08-2016,1306
08-08-2016,169
09-08-2016,30
10-08-2016,331
11-08-2016,1447
12-08-2016,28
15-08-2016,35450
16-08-2016,4868
17-08-2016,29
18-08-2016,1450
19-08-2016,808
22-08-2016,273
23-08-2016,421
24-08-2016,1445
25-08-2016,22
26-08-2016,245
29-08-2016,735
30-08-2016,27
31-08-2016,182
01-09-2016,1097
02-09-2016,1634
06-09-2016,1595
07-09-2016,546
08-09-2016,25
09-09-2016,23
12-09-2016,151
13-09-2016,588
14-09-2016,16
15-09-2016,32
16-09-2016,36
19-09-2016,1873
20-09-2016,46
21-09-2016,2777
22-09-2016,139
23-09-2016,1604
26-09-2016,42
27-09-2016,13
28-09-2016,139
29-09-2016,28
30-09-2016,548
03-10-2016,2275
04-10-2016,383
05-10-2016,2800
06-10-2016,3513
07-10-2016,39
10-10-2016,16
11-10-2016,1523
12-10-2016,96
13-10-2016,183
14-10-2016,640
17-10-2016,309
18-10-2016,225
19-10-2016,1980
20-10-2016,152
21-10-2016,1041
24-10-2016,243
25-10-2016,1661
26-10-2016,592
27-10-2016,24
28-10-2016,395
31-10-2016,126
01-11-2016,312
02-11-2016,909
03-11-2016,11
04-11-2016,803
07-11-2016,1199
08-11-2016,302
09-11-2016,569
10-11-2016,818
11-11-2016,1259
14-11-2016,168
15-11-2016,750
16-11-2016,1069
17-11-2016,375
18-11-2016,352
21-11-2016,385
22-11-2016,880
23-11-2016,420
25-11-2016,6
28-11-2016,30
29-11-2016,463
30-11-2016,39
01-12-2016,42
02-12-2016,985
05-12-2016,1124
06-12-2016,2056
07-12-2016,46
08-12-2016,1038
09-12-2016,1323
12-12-2016,53
13-12-2016,1228
14-12-2016,682
15-12-2016,701
16-12-2016,778
19-12-2016,1012
20-12-2016,58
21-12-2016,934
22-12-2016,1070
23-12-2016,2785
27-12-2016,321
28-12-2016,201
29-12-2016,766
30-12-2016,1110
03-01-2017,1137
04-01-2017,49
05-01-2017,7
06-01-2017,869
09-01-2017,292
10-01-2017,1137
11-01-2017,787
12-01-2017,956
13-01-2017,111
17-01-2017,838
18-01-2017,415
19-01-2017,872
20-01-2017,908
23-01-2017,1497
24-01-2017,880
25-01-2017,600
26-01-2017,793
27-01-2017,57
30-01-2017,414
31-01-2017,467
01-02-2017,586
02-02-2017,21
03-02-2017,98
06-02-2017,38
07-02-2017,8
08-02-2017,70
09-02-2017,1398
10-02-2017,46
13-02-2017,2762
14-02-2017,455
15-02-2017,133
16-02-2017,869
17-02-2017,20
21-02-2017,36
22-02-2017,35280
23-02-2017,209
24-02-2017,34
27-02-2017,110
28-02-2017,53
01-03-2017,13
02-03-2017,119
03-03-2017,2484
06-03-2017,647
07-03-2017,141
08-03-2017,109
09-03-2017,185
10-03-2017,17
13-03-2017,439
14-03-2017,808
15-03-2017,742
16-03-2017,23
17-03-2017,110
20-03-2017,149
21-03-2017,14
22-03-2017,425
23-03-2017,1134
24-03-2017,1020
27-03-2017,132
28-03-2017,365
29-03-2017,102
30-03-2017,189
31-03-2017,1862
03-04-2017,25
04-04-2017,834
05-04-2017,15
06-04-2017,1566
07-04-2017,945
10-04-2017,55
11-04-2017,945
12-04-2017,233
13-04-2017,1187
17-04-2017,59
18-04-2017,430
19-04-2017,46
20-04-2017,79
21-04-2017,128
24-04-2017,2300
25-04-2017,66
26-04-2017,504
27-04-2017,690
28-04-2017,1201
01-05-2017,1086
02-05-2017,67
03-05-2017,1690
04-05-2017,1296
05-05-2017,220
08-05-2017,477
09-05-2017,1132
10-05-2017,786
11-05-2017,700
12-05-2017,1131
15-05-2017,112
16-05-2017,976
17-05-2017,17
18-05-2017,252
19-05-2017,903
22-05-2017,50
23-05-2017,126
24-05-2017,82
25-05-2017,1400
26-05-2017,194
30-05-2017,1365
31-05-2017,926
01-06-2017,166
02-06-2017,701
05-06-2017,539
06-06-2017,80
07-06-2017,1311
08-06-2017,1524
09-06-2017,537
12-06-2017,2274
13-06-2017,1699
14-06-2017,276
15-06-2017,1911
16-06-2017,754
19-06-2017,2775
20-06-2017,19
21-06-2017,975
22-06-2017,52
23-06-2017,16
26-06-2017,826
27-06-2017,667
28-06-2017,6
29-06-2017,62
30-06-2017,1227
03-07-2017,13
05-07-2017,257
06-07-2017,494
07-07-2017,42
10-07-2017,28
11-07-2017,123
12-07-2017,65
13-07-2017,390
14-07-2017,545
17-07-2017,30
18-07-2017,18
19-07-2017,920
20-07-2017,37
21-07-2017,72
24-07-2017,89
25-07-2017,922
26-07-2017,72
27-07-2017,464
28-07-2017,226
31-07-2017,592
01-08-2017,2741
02-08-2017,1003
03-08-2017,671
04-08-2017,422
07-08-2017,1272
08-08-2017,1185
09-08-2017,1152
10-08-2017,10
11-08-2017,1787
14-08-2017,254
15-08-2017,743
16-08-2017,173
17-08-2017,340
18-08-2017,302
21-08-2017,94
22-08-2017,391
23-08-2017,930
24-08-2017,1305
25-08-2017,635
28-08-2017,1348
29-08-2017,389
30-08-2017,364
31-08-2017,1412
01-09-2017,32
05-09-2017,201
06-09-2017,650
07-09-2017,1258
08-09-2017,1238
11-09-2017,11
12-09-2017,1448
13-09-2017,1471
14-09-2017,1246
15-09-2017,21
18-09-2017,645
19-09-2017,26
20-09-2017,2130
21-09-2017,1538
22-09-2017,544
25-09-2017,595
26-09-2017,25
27-09-2017,1308
28-09-2017,1036
29-09-2017,215
02-10-2017,24
03-10-2017,666
04-10-2017,194
05-10-2017,23
06-10-2017,330
09-10-2017,10
10-10-2017,307
11-10-2017,6
12-10-2017,1063
13-10-2017,67
16-10-2017,18
17-10-2017,478
18-10-2017,808
19-10-2017,39
20-10-2017,820
23-10-2017,367
24-10-2017,10
25-10-2017,1218
26-10-2017,43
27-10-2017,978
30-10-2017,251
31-10-2017,49
01-11-2017,387
02-11-2017,475
03-11-2017,1635
06-11-2017,278
07-11-2017,1634
08-11-2017,1064
09-11-2017,2014
10-11-2017,1005
13-11-2017,1360
14-11-2017,32
15-11-2017,147
16-11-2017,22
17-11-2017,678
20-11-2017,35366
21-11-2017,1542
22-11-2017,12
24-11-2017,583
27-11-2017,11
28-11-2017,164
29-11-2017,2350
30-11-2017,1457
01-12-2017,2555
04-12-2017,421
05-12-2017,285
06-12-2017,30
07-12-2017,305
08-12-2017,635
11-12-2017,758
12-12-2017,303
13-12-2017,1590
14-12-2017,551
15-12-2017,776
18-12-2017,146
19-12-2017,1983
20-12-2017,1992
21-12-2017,374
22-12-2017,863
26-12-2017,3565
27-12-2017,1076
28-12-2017,16
29-12-2017,35
02-01-2018,1166
03-01-2018,1456
04-01-2018,267
05-01-2018,718
08-01-2018,12
09-01-2018,161
10-01-2018,28
11-01-2018,860
12-01-2018,737
16-01-2018,601
17-01-2018,1027
18-01-2018,988
19-01-2018,378
22-01-2018,35470
23-01-2018,330
24-01-2018,824
25-01-2018,182
26-01-2018,87
29-01-2018,28
30-01-2018,321
31-01-2018,764
01-02-2018,98
02-02-2018,46
05-02-2018,547
06-02-2018,1645
07-02-2018,866
08-02-2018,30
09-02-2018,240
12-02-2018,214
13-02-2018,384
14-02-2018,521
15-02-2018,252
16-02-2018,26
20-02-2018,1050
21-02-2018,558
22-02-2018,24
23-02-2018,35450
26-02-2018,364
27-02-2018,144
28-02-2018,864
01-03-2018,1174
02-03-2018,1092
05-03-2018,1980
06-03-2018,1275
07-03-2018,39
08-03-2018,36
09-03-2018,300
12-03-2018,1509
13-03-2018,589
14-03-2018,53
15-03-2018,244
16-03-2018,309
19-03-2018,12
20-03-2018,167
21-03-2018,175
22-03-2018,33
23-03-2018,89
26-03-2018,260
27-03-2018,133
28-03-2018,28
29-03-2018,636
02-04-2018,2280
03-04-2018,510
04-04-2018,15
05-04-2018,2034
06-04-2018,840
09-04-2018,127
10-04-2018,28
11-04-2018,42
12-04-2018,25
13-04-2018,2035
16-04-2018,42
17-04-2018,688
18-04-2018,975
19-04-2018,710
20-04-2018,938
23-04-2018,702
24-04-2018,1981
25-04-2018,620
26-04-2018,169
27-04-2018,382
30-04-2018,325
01-05-2018,154
02-05-2018,1279
03-05-2018,1008
04-05-2018,738
07-05-2018,24
08-05-2018,1444
09-05-2018,985
10-05-2018,424
11-05-2018,1436
14-05-2018,152
15-05-2018,575
16-05-2018,35344
17-05-2018,22
18-05-2018,136
21-05-2018,305
22-05-2018,1034
23-05-2018,15
24-05-2018,352
25-05-2018,1326
29-05-2018,140
30-05-2018,189
31-05-2018,778
01-06-2018,1293
04-06-2018,414
05-06-2018,322
06-06-2018,185
07-06-2018,2350
08-06-2018,287
11-06-2018,570
12-06-2018,1041
13-06-2018,593
14-06-2018,1065
15-06-2018,6
18-06-2018,19
19-06-2018,260
20-06-2018,1125
21-06-2018,45
22-06-2018,232
25-06-2018,995
26-06-2018,820
27-06-2018,475
28-06-2018,664
29-06-2018,19
02-07-2018,168
03-07-2018,1592
05-07-2018,1801
06-07-2018,1214
09-07-2018,2726
10-07-2018,677
11-07-2018,747
12-07-2018,210
13-07-2018,318
16-07-2018,1232
17-07-2018,1473
18-07-2018,1614
19-07-2018,1912
20-07-2018,782
23-07-2018,498
24-07-2018,699
25-07-2018,658
26-07-2018,66
27-07-2018,31
30-07-2018,920
31-07-2018,54
01-08-2018,53
02-08-2018,116
03-08-2018,26
06-08-2018,464
07-08-2018,190
08-08-2018,310
09-08-2018,907
10-08-2018,1222
13-08-2018,60
14-08-2018,426
15-08-2018,1080
16-08-2018,54
17-08-2018,817
20-08-2018,224
21-08-2018,49
22-08-2018,62
23-08-2018,67
24-08-2018,114
27-08-2018,1559
28-08-2018,894
29-08-2018,106
30-08-2018,778
31-08-2018,73
04-09-2018,80
05-09-2018,1704
06-09-2018,746
07-09-2018,547
10-09-2018,123
11-09-2018,875
12-09-2018,808
13-09-2018,192
14-09-2018,1123
17-09-2018,25
18-09-2018,443
19-09-2018,48
20-09-2018,1675
21-09-2018,387
24-09-2018,202
25-09-2018,110
26-09-2018,521
27-09-2018,917
28-09-2018,98
01-10-2018,127
02-10-2018,353
03-10-2018,1861
04-10-2018,26
05-10-2018,804
08-10-2018,492
09-10-2018,886
10-10-2018,888
11-10-2018,89
12-10-2018,65
15-10-2018,426
16-10-2018,45
17-10-2018,952
18-10-2018,972
19-10-2018,113
22-10-2018,22
23-10-2018,31
24-10-2018,35
25-10-2018,818
26-10-2018,797
29-10-2018,779
30-10-2018,458
31-10-2018,458
01-11-2018,1311
02-11-2018,14
05-11-2018,10
06-11-2018,538
07-11-2018,648
08-11-2018,38
09-11-2018,415
12-11-2018,857
13-11-2018,21
14-11-2018,1231
15-11-2018,1178
16-11-2018,1339
19-11-2018,1930
20-11-2018,19
21-11-2018,292
23-11-2018,12
26-11-2018,18
27-11-2018,69
28-11-2018,420
29-11-2018,11
30-11-2018,82
03-12-2018,715
04-12-2018,1127
06-12-2018,14
07-12-2018,593
10-12-2018,1271
11-12-2018,1228
12-12-2018,17
13-12-2018,610
14-12-2018,6
17-12-2018,1170
18-12-2018,33
19-12-2018,1025
20-12-2018,664
21-12-2018,1372
24-12-2018,35250
26-12-2018,10
27-12-2018,268
28-12-2018,755
31-12-2018,13
02-01-2019,1524
03-01-2019,668
04-01-2019,110
07-01-2019,549
08-01-2019,500
09-01-2019,31
10-01-2019,674
11-01-2019,30
14-01-2019,1229
15-01-2019,605
16-01-2019,2163
17-01-2019,12
18-01-2019,63
22-01-2019,1120
23-01-2019,1378
24-01-2019,15
25-01-2019,190
28-01-2019,645
29-01-2019,75
30-01-2019,10
31-01-2019,385
01-02-2019,8
04-02-2019,58
05-02-2019,913
06-02-2019,732
07-02-2019,1192
08-02-2019,157
11-02-2019,22
12-02-2019,35367
13-02-2019,50
14-02-2019,850
15-02-2019,399
19-02-2019,1510
20-02-2019,91
21-02-2019,154
22-02-2019,193
25-02-2019,45
26-02-2019,181
27-02-2019,6
28-02-2019,586
01-03-2019,1675
04-03-2019,42
05-03-2019,731
06-03-2019,12
07-03-2019,1137
08-03-2019,443
11-03-2019,806
12-03-2019,130
13-03-2019,64
14-03-2019,674
15-03-2019,1786
18-03-2019,626
19-03-2019,1043
20-03-2019,1375
21-03-2019,476
22-03-2019,522
25-03-2019,2280
26-03-2019,134
27-03-2019,14
28-03-2019,374
29-03-2019,18
01-04-2019,1178
02-04-2019,362
03-04-2019,640
04-04-2019,371
05-04-2019,45
08-04-2019,769
09-04-2019,1588
10-04-2019,21
11-04-2019,125
12-04-2019,39
15-04-2019,1306
16-04-2019,138
17-04-2019,530
18-04-2019,13
22-04-2019,36
23-04-2019,1100
24-04-2019,110
25-04-2019,26
26-04-2019,304
29-04-2019,1508
30-04-2019,770
01-05-2019,17
02-05-2019,10
03-05-2019,1527
06-05-2019,46
07-05-2019,74
08-05-2019,55
09-05-2019,1325
10-05-2019,82
13-05-2019,958
14-05-2019,1495
15-05-2019,1673
16-05-2019,959
17-05-2019,15
20-05-2019,727
21-05-2019,50
22-05-2019,1346
23-05-2019,40
24-05-2019,68
28-05-2019,213
29-05-2019,938
30-05-2019,1920
31-05-2019,1667
03-06-2019,862
04-06-2019,464
05-06-2019,70
06-06-2019,708
07-06-2019,24
10-06-2019,414
11-06-2019,1200
12-06-2019,308
13-06-2019,545
14-06-2019,53
17-06-2019,110
18-06-2019,54
19-06-2019,1086
20-06-2019,54
21-06-2019,1343
24-06-2019,908
25-06-2019,917
26-06-2019,36
27-06-2019,484
28-06-2019,61
01-07-2019,67
02-07-2019,610
03-07-2019,191
05-07-2019,14
08-07-2019,66
09-07-2019,438
10-07-2019,32
11-07-2019,119
12-07-2019,440
15-07-2019,73
16-07-2019,568
17-07-2019,14
18-07-2019,115
19-07-2019,1120
22-07-2019,786
23-07-2019,907
24-07-2019,253
25-07-2019,101
26-07-2019,1757
29-07-2019,524
30-07-2019,150
31-07-2019,476
01-08-2019,112
02-08-2019,409
05-08-2019,142
06-08-2019,676
07-08-2019,339
08-08-2019,16
09-08-2019,1305
12-08-2019,67
13-08-2019,39
14-08-2019,69
15-08-2019,91
16-08-2019,468
19-08-2019,905
20-08-2019,891
21-08-2019,345
22-08-2019,257
23-08-2019,489
26-08-2019,1566
27-08-2019,1850
28-08-2019,35271
29-08-2019,795
30-08-2019,100
03-09-2019,905
04-09-2019,800
05-09-2019,1840
06-09-2019,194
09-09-2019,49
10-09-2019,10
11-09-2019,1434
12-09-2019,193
13-09-2019,28
16-09-2019,1427
17-09-2019,987
18-09-2019,977
19-09-2019,704
20-09-2019,2315
23-09-2019,282
24-09-2019,24
25-09-2019,238
26-09-2019,393
27-09-2019,1278
30-09-2019,1137
01-10-2019,43
02-10-2019,1224
03-10-2019,37
04-10-2019,1292
07-10-2019,1089
08-10-2019,924
09-10-2019,264
10-10-2019,160
11-10-2019,1236
14-10-2019,680
15-10-2019,1995
16-10-2019,30
17-10-2019,600
18-10-2019,1361
21-10-2019,18
22-10-2019,1042
23-10-2019,173
24-10-2019,336
25-10-2019,11
28-10-2019,326
29-10-2019,234
30-10-2019,1436
31-10-2019,1598
01-11-2019,10
04-11-2019,1200
05-11-2019,28
06-11-2019,644
07-11-2019,1093
08-11-2019,1019
11-11-2019,19
12-11-2019,26
13-11-2019,620
14-11-2019,791
15-11-2019,749
18-11-2019,352
19-11-2019,809
20-11-2019,83
21-11-2019,446
22-11-2019,1275
25-11-2019,34
26-11-2019,405
27-11-2019,855
29-11-2019,1277
02-12-2019,76
03-12-2019,6
04-12-2019,1487
05-12-2019,574
06-12-2019,622
09-12-2019,328
10-12-2019,470
11-12-2019,10
12-12-2019,216
13-12-2019,11
16-12-2019,568
17-12-2019,266
18-12-2019,59
19-12-2019,571
20-12-2019,745
23-12-2019,1045
24-12-2019,756
26-12-2019,1602
27-12-2019,1009
30-12-2019,247
31-12-2019,386
02-01-2020,732
03-01-2020,551
06-01-2020,308
07-01-2020,870
08-01-2020,21
09-01-2020,214
10-01-2020,178
13-01-2020,1419
14-01-2020,219
15-01-2020,295
16-01-2020,672
17-01-2020,995
21-01-2020,23
22-01-2020,1960
23-01-2020,430
24-01-2020,1117
27-01-2020,1391
28-01-2020,30
29-01-2020,621
30-01-2020,21
31-01-2020,12
03-02-2020,20
04-02-2020,588
05-02-2020,715
06-02-2020,301
07-02-2020,1635
10-02-2020,2163
11-02-2020,330
12-02-2020,1056
13-02-2020,33
14-02-2020,1097
18-02-2020,820
19-02-2020,1501
20-02-2020,524
21-02-2020,238
24-02-2020,446
25-02-2020,853
26-02-2020,376
27-02-2020,146
28-02-2020,4
02-03-2020,152
03-03-2020,304
04-03-2020,720
05-03-2020,450
06-03-2020,17
09-03-2020,1009
10-03-2020,631
11-03-2020,880
12-03-2020,513
13-03-2020,10
16-03-2020,821
17-03-2020,1150
18-03-2020,487
19-03-2020,565
20-03-2020,68
23-03-2020,94
24-03-2020,6
25-03-2020,392
26-03-2020,19
27-03-2020,37
30-03-2020,35322
31-03-2020,53
01-04-2020,76
02-04-2020,102
03-04-2020,979
06-04-2020,14
07-04-2020,572
08-04-2020,1081
09-04-2020,1498
13-04-2020,1060
14-04-2020,1700
15-04-2020,37
16-04-2020,247
17-04-2020,943
20-04-2020,69
21-04-2020,703
22-04-2020,625
23-04-2020,1208
24-04-2020,274
27-04-2020,15
28-04-2020,1350
29-04-2020,32
30-04-2020,50
01-05-2020,959
04-05-2020,85
05-05-2020,296
06-05-2020,897
07-05-2020,45
08-05-2020,679
11-05-2020,1296
12-05-2020,367
13-05-2020,168
14-05-2020,111
15-05-2020,457
18-05-2020,1103
19-05-2020,40
20-05-2020,784
21-05-2020,11
22-05-2020,654
26-05-2020,125
27-05-2020,138
28-05-2020,1823
29-05-2020,738
01-06-2020,641
02-06-2020,343
03-06-2020,1911
04-06-2020,759
05-06-2020,1539
08-06-2020,362
09-06-2020,237
10-06-2020,522
11-06-2020,178
12-06-2020,59
15-06-2020,1343
16-06-2020,129
17-06-2020,817
18-06-2020,2013
19-06-2020,1264
22-06-2020,648
23-06-2020,426
24-06-2020,715
25-06-2020,374
26-06-2020,1155
29-06-2020,13
30-06-2020,159
01-07-2020,543
02-07-2020,1466
06-07-2020,35408
07-07-2020,446
08-07-2020,1014
09-07-2020,1370
10-07-2020,21
13-07-2020,1084
14-07-2020,798
15-07-2020,13
16-07-2020,144
17-07-2020,289
20-07-2020,19
21-07-2020,939
22-07-2020,733
23-07-2020,1035
24-07-2020,717
27-07-2020,44
28-07-2020,3565
29-07-2020,15
30-07-2020,1383
31-07-2020,183
03-08-2020,876
04-08-2020,1294
05-08-2020,12
06-08-2020,14
07-08-2020,1471
10-08-2020,153
11-08-2020,337
12-08-2020,223
13-08-2020,112
14-08-2020,428
17-08-2020,30
18-08-2020,762
19-08-2020,110
20-08-2020,982
21-08-2020,1132
24-08-2020,1817
25-08-2020,822
26-08-2020,2728
27-08-2020,22
28-08-2020,758
31-08-2020,1149
01-09-2020,461
02-09-2020,1894
03-09-2020,11
04-09-2020,326
08-09-2020,245
09-09-2020,832
10-09-2020,148
11-09-2020,1155
14-09-2020,600
15-09-2020,200
16-09-2020,1015
17-09-2020,21
18-09-2020,462
21-09-2020,1321
22-09-2020,389
23-09-2020,378
24-09-2020,700
25-09-2020,1448
28-09-2020,410
29-09-2020,13
30-09-2020,838
01-10-2020,184
02-10-2020,1390
05-10-2020,116
06-10-2020,143
07-10-2020,12
08-10-2020,755
09-10-2020,1231
12-10-2020,105
13-10-2020,43
14-10-2020,24
15-10-2020,22
16-10-2020,339
19-10-2020,223
20-10-2020,1541
21-10-2020,1578
22-10-2020,52
23-10-2020,44
26-10-2020,840
27-10-2020,256
28-10-2020,24
29-10-2020,203
30-10-2020,271
02-11-2020,75
03-11-2020,330
04-11-2020,29
05-11-2020,1405
06-11-2020,882
09-11-2020,8
10-11-2020,21
11-11-2020,1601
12-11-2020,110
13-11-2020,170
16-11-2020,28
17-11-2020,941
18-11-2020,2350
19-11-2020,440
20-11-2020,2663
23-11-2020,57
24-11-2020,237
25-11-2020,1050
27-11-2020,34
30-11-2020,134
01-12-2020,187
02-12-2020,6
03-12-2020,1252
04-12-2020,550
07-12-2020,1218
08-12-2020,920
09-12-2020,37
10-12-2020,240
11-12-2020,1974
14-12-2020,265
15-12-2020,649
16-12-2020,17
17-12-2020,440
18-12-2020,27
21-12-2020,248
22-12-2020,1098
23-12-2020,27
24-12-2020,221
28-12-2020,506
29-12-2020,959
30-12-2020,46
31-12-2020,285
04-01-2021,93
05-01-2021,95
06-01-2021,1279
07-01-2021,77
08-01-2021,48
11-01-2021,880
12-01-2021,500
13-01-2021,588
14-01-2021,70
15-01-2021,544
19-01-2021,1463
20-01-2021,85
21-01-2021,1567
22-01-2021,35464
25-01-2021,791
26-01-2021,930
27-01-2021,1327
28-01-2021,640
29-01-2021,23
01-02-2021,17
02-02-2021,2319
03-02-2021,880
04-02-2021,34
05-02-2021,40
08-02-2021,465
09-02-2021,212
10-02-2021,1412
11-02-2021,25
12-02-2021,2258
16-02-2021,63
17-02-2021,945
18-02-2021,1960
19-02-2021,539
22-02-2021,585
23-02-2021,273
24-02-2021,1022
25-02-2021,599
26-02-2021,3845
01-03-2021,197
02-03-2021,1240
03-03-2021,395
04-03-2021,174
05-03-2021,19
08-03-2021,12
09-03-2021,31
10-03-2021,357
11-03-2021,65
12-03-2021,493
15-03-2021,695
16-03-2021,1201
17-03-2021,1609
18-03-2021,570
19-03-2021,533
22-03-2021,66
23-03-2021,641
24-03-2021,780
25-03-2021,523
26-03-2021,2077
29-03-2021,226
30-03-2021,3173
31-03-2021,1218
01-04-2021,2220
05-04-2021,894
06-04-2021,119
07-04-2021,716
08-04-2021,340
09-04-2021,147
12-04-2021,994
13-04-2021,14
14-04-2021,1884
15-04-2021,1821
16-04-2021,155
19-04-2021,1090
20-04-2021,338
21-04-2021,1086
22-04-2021,358
23-04-2021,109
26-04-2021,27
27-04-2021,814
28-04-2021,378
29-04-2021,115
30-04-2021,19
03-05-2021,35490
04-05-2021,14
05-05-2021,148
06-05-2021,13
07-05-2021,38
10-05-2021,890
11-05-2021,107
12-05-2021,265
13-05-2021,182
14-05-2021,547
17-05-2021,1235
18-05-2021,963
19-05-2021,764
20-05-2021,6
21-05-2021,171
24-05-2021,375
25-05-2021,49
26-05-2021,855
27-05-2021,35
28-05-2021,850
01-06-2021,1077
02-06-2021,41
03-06-2021,136
04-06-2021,190
07-06-2021,4484
08-06-2021,55
09-06-2021,1023
10-06-2021,702
11-06-2021,930
14-06-2021,22
15-06-2021,795
16-06-2021,1325
17-06-2021,282
18-06-2021,772
21-06-2021,670
22-06-2021,203
23-06-2021,112
24-06-2021,1165
25-06-2021,376
28-06-2021,344
29-06-2021,1366
30-06-2021,12
01-07-2021,132
02-07-2021,178
06-07-2021,12
07-07-2021,8
08-07-2021,467
09-07-2021,1263
12-07-2021,2030
13-07-2021,486
14-07-2021,11
15-07-2021,769
16-07-2021,41
19-07-2021,13
20-07-2021,33
21-07-2021,284
22-07-2021,415
23-07-2021,1423
26-07-2021,25
27-07-2021,1268
28-07-2021,1538
29-07-2021,18
30-07-2021,1530
02-08-2021,497
03-08-2021,30
04-08-2021,598
05-08-2021,1134
06-08-2021,2423
09-08-2021,225
10-08-2021,372
11-08-2021,45
12-08-2021,255
13-08-2021,274
16-08-2021,1212
17-08-2021,1320
18-08-2021,1371
19-08-2021,1022
20-08-2021,1481
23-08-2021,51
24-08-2021,1589
25-08-2021,15
26-08-2021,987
27-08-2021,60
30-08-2021,200
31-08-2021,78
01-09-2021,16
02-09-2021,397
03-09-2021,38
07-09-2021,444
08-09-2021,1586
09-09-2021,575
10-09-2021,561
13-09-2021,44
14-09-2021,1488
15-09-2021,520
16-09-2021,17
17-09-2021,20
20-09-2021,1065
21-09-2021,25
22-09-2021,164
23-09-2021,189
24-09-2021,277
27-09-2021,59
28-09-2021,29
29-09-2021,936
30-09-2021,1703
01-10-2021,6
04-10-2021,1278
05-10-2021,886
06-10-2021,1034
07-10-2021,759
08-10-2021,87
11-10-2021,29
12-10-2021,75
13-10-2021,47
14-10-2021,2010
15-10-2021,878
18-10-2021,22
19-10-2021,63
20-10-2021,197
21-10-2021,308
22-10-2021,95
25-10-2021,1356
26-10-2021,1425
27-10-2021,449
28-10-2021,572
29-10-2021,383
01-11-2021,1250
02-11-2021,24
03-11-2021,34
04-11-2021,24
05-11-2021,864
08-11-2021,1071
09-11-2021,156
10-11-2021,1051
11-11-2021,64
12-11-2021,71
15-11-2021,571
16-11-2021,19
17-11-2021,13
18-11-2021,11
19-11-2021,41
22-11-2021,957
23-11-2021,2311
24-11-2021,634
26-11-2021,733
29-11-2021,706
30-11-2021,279
01-12-2021,1110
02-12-2021,1187
03-12-2021,743
06-12-2021,702
07-12-2021,677
08-12-2021,38
09-12-2021,740
10-12-2021,16
13-12-2021,812
14-12-2021,431
15-12-2021,78
16-12-2021,407
17-12-2021,1919
20-12-2021,1574
21-12-2021,232
22-12-2021,1480
23-12-2021,18
27-12-2021,1698
28-12-2021,31
29-12-2021,35432
30-12-2021,847
31-12-2021,141
03-01-2022,86
04-01-2022,931
05-01-2022,306
06-01-2022,2779
07-01-2022,20
10-01-2022,1138
11-01-2022,649
12-01-2022,104
13-01-2022,128
14-01-2022,946
18-01-2022,27
19-01-2022,30
20-01-2022,624
21-01-2022,697
24-01-2022,850
25-01-2022,11
26-01-2022,1785
27-01-2022,13
28-01-2022,529
31-01-2022,825
01-02-2022,593
02-02-2022,10
03-02-2022,918
04-02-2022,55
07-02-2022,54
08-02-2022,438
09-02-2022,15
10-02-2022,190
11-02-2022,1530
14-02-2022,455
15-02-2022,498
16-02-2022,210
17-02-2022,250
18-02-2022,1406
22-02-2022,1358
23-02-2022,363
24-02-2022,1578
25-02-2022,110
28-02-2022,64
01-03-2022,820
02-03-2022,72
03-03-2022,36
04-03-2022,1240
07-03-2022,35350
08-03-2022,972
09-03-2022,440
10-03-2022,97
11-03-2022,1232
14-03-2022,450
15-03-2022,1176
16-03-2022,821
17-03-2022,1420
18-03-2022,1077
21-03-2022,146
22-03-2022,722
23-03-2022,565
24-03-2022,173
25-03-2022,835
28-03-2022,34
29-03-2022,20
30-03-2022,1647
31-03-2022,342
01-04-2022,1255
04-04-2022,448
05-04-2022,528
06-04-2022,20
07-04-2022,750
08-04-2022,1368
11-04-2022,474
12-04-2022,1018
